Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating,genres,steam_total_reviews,steam_positive_review_ratio,steam_score,transformed_user_score
Dragon Ball: Advanced Adventure,GBA,2004.0,Action,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04,75.0,7.0,8.5,11.0,E10+,,,,,8.5
Castlevania: Lords of Shadow 2,PC,2014.0,Action,Konami Digital Entertainment,0.01,0.03,0.0,0.0,0.04,58.0,16.0,7.6,503.0,M,Action;Adventure,2869.0,0.8330428720808644,8.3,8.0
Rugby Challenge 3,X360,2016.0,Sports,Alternative Software,0.0,0.04,0.0,0.0,0.04,,,,,E,Sports,81.0,0.5802469135802469,5.8,5.8
Echo Night Beyond,PS2,2004.0,Adventure,Indie Games,0.02,0.01,0.0,0.0,0.04,60.0,22.0,8.9,9.0,T,,,,,8.9
Greg Hastings Tournament Paintball Maxd,DS,2006.0,Shooter,Activision,0.03,0.0,0.0,0.0,0.04,39.0,4.0,7.4,10.0,E10+,,,,,7.4
Halo: Combat Evolved,PC,2003.0,Shooter,Microsoft Game Studios,0.02,0.02,0.0,0.0,0.04,83.0,40.0,7.4,397.0,M,,,,,7.4
Assassins Creed Chronicles: China,PS4,2015.0,Action,Ubisoft,0.0,0.03,0.0,0.01,0.04,69.0,44.0,6.4,84.0,T,,,,,6.4
Little Red Riding Hoods Zombie BBQ,DS,2008.0,Shooter,Destineer,0.03,0.0,0.0,0.0,0.04,68.0,15.0,7.3,8.0,T,,,,,7.3
Caesar IV,PC,2006.0,Strategy,Vivendi Games,0.0,0.03,0.0,0.01,0.04,74.0,32.0,7.6,43.0,E10+,,,,,7.6
Rugby 08,PS2,2007.0,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.04,74.0,21.0,7.4,25.0,E,,,,,7.4
Harry Potter and the Order of the Phoenix,PC,2007.0,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.04,63.0,11.0,7.1,35.0,E10+,,,,,7.1
Ferrari Challenge Trofeo Pirelli,PS3,2008.0,Racing,System 3 Arcade Software,0.0,0.03,0.0,0.01,0.04,71.0,37.0,6.3,27.0,E,,,,,6.3
Cy Girls,PS2,2004.0,Action,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04,53.0,28.0,8.8,4.0,M,,,,,8.8
APB Reloaded,PC,2011.0,Role-Playing,Iceberg Interactive,0.02,0.01,0.0,0.0,0.04,56.0,12.0,5.7,269.0,M,Action;Free to Play;Massively Multiplayer,31807.0,0.6296727135536203,6.3,6.1
Bionicle Heroes,Wii,2007.0,Shooter,Eidos Interactive,0.03,0.0,0.0,0.0,0.04,52.0,7.0,5.8,5.0,E10+,,,,,5.8
Bubble Bobble Double Shot,DS,2007.0,Puzzle,Rising Star Games,0.03,0.0,0.0,0.0,0.04,50.0,12.0,4.4,5.0,E,,,,,4.4
C.O.R.E.,DS,2009.0,Shooter,Graffiti,0.03,0.0,0.0,0.0,0.04,44.0,16.0,6.9,19.0,M,,,,,6.9
Darksiders: Warmastered Edition,PS4,2016.0,Action,Nordic Games,0.03,0.0,0.0,0.01,0.04,81.0,11.0,8.5,23.0,M,,,,,8.5
Chaos Wars,PS2,2006.0,Strategy,Idea Factory,0.0,0.0,0.04,0.0,0.04,64.0,9.0,6.9,9.0,T,,,,,6.9
Steambot Chronicles,PS2,2005.0,Role-Playing,505 Games,0.02,0.01,0.0,0.0,0.04,74.0,35.0,8.2,17.0,T,,,,,8.2
Scarface: The World is Yours,PC,2006.0,Action,Vivendi Games,0.01,0.02,0.0,0.0,0.04,73.0,18.0,7.5,57.0,M,,,,,7.5
The Talos Principle,PS4,2015.0,Puzzle,Devolver Digital,0.0,0.03,0.0,0.01,0.04,88.0,31.0,8.4,131.0,E10+,Action;Adventure;Indie,18022.0,0.9564421262900898,9.6,9.2
Harry Potter and the Prisoner of Azkaban,PC,2004.0,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.04,67.0,19.0,7.2,50.0,E,,,,,7.2
Scaler,GC,2004.0,Platform,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,69.0,11.0,7.3,8.0,E,,,,,7.3
Legasista,PS3,2012.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.04,0.0,0.04,68.0,13.0,6.3,15.0,T,,,,,6.3
Fatal Fury: Battle Archives Volume 1,PS2,2006.0,Fighting,Ignition Entertainment,0.02,0.01,0.0,0.0,0.04,68.0,22.0,8.3,4.0,T,,,,,8.3
OutRun 2006: Coast 2 Coast,PSP,2006.0,Racing,Sega,0.03,0.01,0.0,0.0,0.04,82.0,31.0,8.1,14.0,E,,,,,8.1
Pro Cycling Manager 2016,PC,2016.0,Sports,Focus Home Interactive,0.0,0.03,0.0,0.0,0.04,64.0,6.0,4.8,5.0,,Simulation;Sports,309.0,0.6019417475728155,6.0,5.7
The Golf Clu,XOne,2014.0,Sports,Unknown,0.03,0.0,0.0,0.0,0.04,64.0,15.0,5.4,60.0,E,,,,,5.4
Without Warning,PS2,2005.0,Shooter,Capcom,0.02,0.01,0.0,0.0,0.04,45.0,25.0,6.5,8.0,M,,,,,6.5
Here They Lie,PS4,2016.0,Adventure,Sony Computer Entertainment,0.0,0.03,0.0,0.01,0.04,62.0,33.0,6.6,38.0,M,,,,,6.6
Napoleon Dynamite: The Game,PSP,2007.0,Puzzle,Crave Entertainment,0.03,0.0,0.0,0.0,0.04,37.0,14.0,4.6,7.0,E10+,,,,,4.6
Saints Row 2,PC,2009.0,Action,THQ,0.0,0.03,0.0,0.01,0.04,72.0,24.0,6.8,381.0,M,Action,12323.0,0.766209526900917,7.7,7.4
Trine 2,PC,2011.0,Platform,Focus Home Interactive,0.0,0.03,0.0,0.01,0.04,84.0,55.0,8.4,670.0,E10+,,,,,8.4
Guild Wars,PC,2005.0,Role-Playing,NCSoft,0.03,0.0,0.0,0.0,0.04,89.0,53.0,8.4,455.0,T,,,,,8.4
Atelier Shallie Plus: Alchemists of the Dusk Sea,PSV,2016.0,Role-Playing,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,79.0,10.0,7.5,4.0,T,,,,,7.5
Teenage Zombies: Invasion of the Alien Brain Thingys,DS,2008.0,Adventure,Ignition Entertainment,0.03,0.0,0.0,0.0,0.04,67.0,30.0,8.2,29.0,E10+,,,,,8.2
RLH: Run Like Hell,X,2003.0,Shooter,Avalon Interactive,0.03,0.01,0.0,0.0,0.04,55.0,22.0,8.0,5.0,M,,,,,8.0
Obscure,X,2004.0,Adventure,MC2 Entertainment,0.03,0.01,0.0,0.0,0.04,66.0,29.0,8.4,9.0,M,Action;Adventure,740.0,0.9256756756756757,9.3,9.1
World of Goo,PC,2008.0,Puzzle,2D Boy,0.0,0.03,0.0,0.01,0.04,90.0,26.0,8.5,610.0,E,Indie,3692.0,0.935807150595883,9.4,9.0
Secret Files 2: Puritas Cordis,PC,2009.0,Adventure,Deep Silver,0.0,0.03,0.0,0.0,0.04,64.0,14.0,7.1,18.0,T,Adventure,77.0,0.7792207792207793,7.8,7.5
Monster Kingdom: Jewel Summoner,PSP,2006.0,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,66.0,25.0,7.3,7.0,T,,,,,7.3
Railroad Tycoon 3,PC,2003.0,Strategy,Gathering of Developers,0.0,0.03,0.0,0.0,0.04,80.0,19.0,7.7,57.0,E,Strategy,508.0,0.6988188976377953,7.0,7.3
S.T.A.L.K.E.R.: Clear Sky,PC,2008.0,Shooter,Deep Silver,0.0,0.03,0.0,0.01,0.04,75.0,47.0,7.7,482.0,M,Action;RPG,6453.0,0.8600650860065086,8.6,8.2
MLB 15: The Show,PSV,2015.0,Sports,Sony Computer Entertainment,0.03,0.0,0.0,0.01,0.04,,,8.8,5.0,E,,,,,8.8
Sins of a Solar Empire: Trinity,PC,2010.0,Strategy,Kalypso Media,0.0,0.03,0.0,0.01,0.04,,,7.9,19.0,T,,,,,7.9
LEGO Pirates of the Caribbean: The Video Game,PC,2011.0,Action,Disney Interactive Studios,0.03,0.0,0.0,0.0,0.04,73.0,11.0,6.6,17.0,E10+,,,,,6.6
Painkiller: Hell Wars,X,2006.0,Shooter,DreamCatcher Interactive,0.03,0.01,0.0,0.0,0.04,68.0,33.0,7.4,16.0,M,,,,,7.4
FunkMaster Flexs Digital Hitz Factory,PS2,2003.0,Misc,Jester Interactive,0.02,0.01,0.0,0.0,0.04,71.0,6.0,8.9,10.0,E,,,,,8.9
World in Conflict,PC,2007.0,Strategy,Vivendi Games,0.0,0.03,0.0,0.01,0.04,89.0,44.0,8.1,303.0,T,,,,,8.1
XBLAZE Code: Embryo,PS3,2013.0,Adventure,Arc System Works,0.02,0.0,0.01,0.01,0.04,,,7.1,14.0,M,Adventure,48.0,0.875,8.8,8.1
Atelier Sophie: The Alchemist of the Mysterious Book,PS3,2015.0,Role-Playing,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,,,,,,RPG,1267.0,0.8855564325177585,8.9,8.9
Terraria,WiiU,2016.0,Action,505 Games,0.0,0.03,0.01,0.0,0.03,,,6.9,7.0,T,Action;Adventure;Indie;RPG,263397.0,0.9703982961081561,9.7,9.3
Tour de France 2014,PS4,2014.0,Sports,Focus Home Interactive,0.0,0.03,0.0,0.0,0.03,53.0,9.0,5.1,22.0,E,,,,,5.1
Tomb Raider: Anniversary,PC,2007.0,Action,Eidos Interactive,0.0,0.03,0.0,0.01,0.03,83.0,26.0,8.0,244.0,T,Action;Adventure,2353.0,0.8346791330216745,8.3,8.2
Assault Suit Leynos,PS4,2016.0,Shooter,Rising Star Games,0.03,0.0,0.0,0.01,0.03,67.0,8.0,,,E10+,Action,74.0,0.7027027027027027,7.0,7.0
The Night of the Rabbit,PC,2013.0,Adventure,Daedalic Entertainment,0.0,0.03,0.0,0.0,0.03,75.0,45.0,7.5,82.0,,Adventure;Indie,1879.0,0.9047365620010644,9.0,8.4
Infamous: First Light,PS4,2014.0,Action,Sony Computer Entertainment,0.0,0.03,0.0,0.0,0.03,73.0,70.0,7.5,586.0,T,,,,,7.5
RedCard 20-03,X,2002.0,Sports,Midway Games,0.03,0.01,0.0,0.0,0.03,67.0,8.0,9.0,4.0,E,,,,,9.0
Burnout Paradise: The Ultimate Box,X360,2009.0,Racing,Electronic Arts,0.0,0.03,0.0,0.0,0.03,,,,,,Racing,11226.0,0.8675396401211474,8.7,8.7
Bounty Hounds,PSP,2006.0,Action,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03,63.0,14.0,6.0,7.0,T,,,,,6.0
Gothic Universe,PC,2007.0,Role-Playing,JoWood Productions,0.0,0.03,0.0,0.01,0.03,,,7.9,10.0,M,,,,,7.9
A Game of Thrones: Genesis,PC,2011.0,Strategy,Focus Home Interactive,0.0,0.03,0.0,0.01,0.03,53.0,40.0,4.0,110.0,,,,,,4.0
LEGO Harry Potter: Years 1-4,PC,2010.0,Action,Warner Bros. Interactive Entertainment,0.02,0.01,0.0,0.0,0.03,79.0,15.0,7.8,60.0,E10+,,,,,7.8
Hotel Giant 2,PC,2008.0,Strategy,JoWood Productions,0.0,0.03,0.0,0.0,0.03,58.0,7.0,2.5,19.0,E,Simulation,161.0,0.40993788819875776,4.1,3.5
TOCA Race Driver 3,X,2006.0,Racing,Codemasters,0.03,0.01,0.0,0.0,0.03,84.0,25.0,8.0,6.0,E10+,,,,,8.0
Silent Scope,GBA,2002.0,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,70.0,5.0,8.0,5.0,T,,,,,8.0
The Cursed Crusade,PC,2011.0,Action,DTP Entertainment,0.0,0.03,0.0,0.01,0.03,55.0,7.0,6.0,33.0,M,,,,,6.0
DarkStar One,PC,2006.0,Simulation,Ubisoft,0.0,0.03,0.0,0.01,0.03,71.0,33.0,7.2,55.0,T,Action,315.0,0.8126984126984127,8.1,7.7
Caesar III,PC,1998.0,Strategy,Vivendi Games,0.0,0.03,0.0,0.0,0.03,,,8.6,53.0,E,,,,,8.6
JoJos Bizarre Adventure: Eyes of Heaven,PS4,2015.0,Fighting,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,61.0,35.0,7.3,45.0,T,,,,,7.3
Hitman: Blood Money,PC,2006.0,Action,Eidos Interactive,0.0,0.03,0.0,0.01,0.03,82.0,35.0,8.8,533.0,M,Action,6255.0,0.9374900079936052,9.4,9.1
Planescape: Torment,PC,1998.0,Role-Playing,Interplay,0.01,0.02,0.0,0.0,0.03,91.0,22.0,9.2,819.0,T,,,,,9.2
Rocksmith 2014 Edition Remastered,PS4,2016.0,Misc,Ubisoft,0.03,0.0,0.0,0.01,0.03,,,7.8,5.0,T,,,,,7.8
Star Wars Jedi Knight: Jedi Academy,PC,2003.0,Shooter,Activision,0.0,0.03,0.0,0.0,0.03,81.0,34.0,8.6,295.0,T,,,,,8.6
Sabre Wulf,GBA,2004.0,Platform,THQ,0.02,0.01,0.0,0.0,0.03,75.0,27.0,8.0,4.0,E,,,,,8.0
Alpha Protocol,PC,2010.0,Role-Playing,Sega,0.0,0.03,0.0,0.01,0.03,72.0,25.0,7.5,511.0,M,,,,,7.5
Red Faction II,GC,2003.0,Shooter,THQ,0.03,0.01,0.0,0.0,0.03,79.0,12.0,7.3,4.0,M,Action;Strategy,667.0,0.5307346326836582,5.3,5.7
Battle Engine Aquila,PS2,2003.0,Shooter,Atari,0.02,0.01,0.0,0.0,0.03,73.0,17.0,9.0,5.0,T,,,,,9.0
Special Forces: Nemesis Strike,X,2005.0,Shooter,Hip Interactive,0.03,0.01,0.0,0.0,0.03,60.0,10.0,6.5,4.0,M,,,,,6.5
Womens Volleyball Championship,PS2,2007.0,Sports,Spike,0.0,0.0,0.03,0.0,0.03,32.0,7.0,4.0,4.0,E,,,,,4.0
WRC: FIA World Rally Championship,PSP,2005.0,Racing,Sony Computer Entertainment,0.02,0.01,0.0,0.0,0.03,67.0,18.0,7.8,19.0,E,,,,,7.8
Penguins of Madagascar,WiiU,2014.0,Action,Namco Bandai Games,0.01,0.02,0.0,0.0,0.03,,,5.2,6.0,E,,,,,5.2
XBLAZE Code: Embryo,PSV,2013.0,Adventure,Arc System Works,0.02,0.0,0.01,0.01,0.03,43.0,5.0,7.4,24.0,M,Adventure,48.0,0.875,8.8,8.2
Battle Assault 3 featuring Gundam Seed,PS2,2004.0,Action,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,48.0,9.0,8.7,7.0,T,,,,,8.7
Crimson Tears,PS2,2004.0,Role-Playing,Capcom,0.02,0.01,0.0,0.0,0.03,62.0,30.0,7.8,4.0,T,,,,,7.8
Superstars V8 Racing,PS3,2009.0,Racing,Black Bean Games,0.0,0.02,0.0,0.01,0.03,66.0,29.0,4.9,9.0,E,,,,,4.9
Rapala Tournament Fishing!,X360,2006.0,Sports,Activision,0.03,0.0,0.0,0.0,0.03,41.0,4.0,8.0,6.0,E,,,,,8.0
Cabelas Outdoor Adventures,GC,2005.0,Sports,Activision,0.03,0.01,0.0,0.0,0.03,,,8.8,9.0,T,,,,,8.8
7 Wonders: Treasures of Seven,DS,2011.0,Puzzle,Avanquest,0.01,0.02,0.0,0.0,0.03,,,,,,Casual,78.0,0.7307692307692307,7.3,7.3
Rise of Nations: Rise of Legends,PC,2006.0,Strategy,Microsoft Game Studios,0.0,0.03,0.0,0.01,0.03,84.0,46.0,8.6,109.0,T,,,,,8.6
The Void,PC,2008.0,Adventure,Mamba Games,0.0,0.03,0.0,0.01,0.03,77.0,12.0,8.3,97.0,,Nudity;Action;Adventure,707.0,0.8217821782178217,8.2,8.2
DiRT Rally,PC,2016.0,Racing,Codemasters,0.0,0.03,0.0,0.0,0.03,86.0,33.0,8.7,290.0,E,Racing;Simulation;Sports,20128.0,0.875993640699523,8.8,8.8
Supreme Ruler: Cold War,PC,2011.0,Strategy,Paradox Interactive,0.0,0.03,0.0,0.01,0.03,63.0,12.0,6.8,27.0,RP,Strategy,175.0,0.6457142857142857,6.5,6.6
The Technomancer,XOne,2016.0,Role-Playing,Focus Home Interactive,0.02,0.01,0.0,0.0,0.03,68.0,12.0,7.3,56.0,M,Action;RPG,1797.0,0.6855870895937674,6.9,7.0
The Sum of All Fears,GC,2003.0,Shooter,Ubisoft,0.03,0.01,0.0,0.0,0.03,36.0,11.0,3.4,5.0,T,,,,,3.4
Yumis Odd Odyssey,3DS,2013.0,Platform,Agatsuma Entertainment,0.0,0.0,0.03,0.0,0.03,74.0,13.0,7.7,23.0,E,,,,,7.7
EverBlue 2,PS2,2002.0,Adventure,Capcom,0.02,0.01,0.0,0.0,0.03,59.0,21.0,7.5,4.0,E,,,,,7.5
Sacra Terra: Angelic Night,PC,2011.0,Puzzle,Avanquest,0.01,0.02,0.0,0.01,0.03,,,,,T,Adventure;Casual,222.0,0.8693693693693694,8.7,8.7
Prey,PC,2006.0,Shooter,Take-Two Interactive,0.0,0.03,0.0,0.01,0.03,,,,,,Action;Adventure,19952.0,0.892542101042502,8.9,8.9
Clannad,PS3,2011.0,Adventure,Prototype,0.0,0.0,0.03,0.0,0.03,,,,,,Adventure;Casual,1940.0,0.979381443298969,9.8,9.8
Electroplankton,DS,2005.0,Misc,Nintendo,0.01,0.0,0.02,0.0,0.03,71.0,49.0,7.0,37.0,E,,,,,7.0
FIFA World Cup: Germany 2006,GBA,2006.0,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,57.0,4.0,6.9,7.0,E,,,,,6.9
Earthworm Jim 2,GBA,2002.0,Platform,Vivendi Games,0.02,0.01,0.0,0.0,0.03,45.0,10.0,5.7,6.0,E,Action;Adventure,63.0,0.746031746031746,7.5,6.9
MotoGP,PSP,2006.0,Racing,Sony Computer Entertainment,0.03,0.0,0.0,0.0,0.03,69.0,18.0,7.1,7.0,E,,,,,7.1
Dungeon Maker: Hunting Ground,PSP,2006.0,Role-Playing,Global A Entertainment,0.03,0.0,0.0,0.0,0.03,70.0,18.0,6.4,8.0,E10+,,,,,6.4
Call of Juarez: Bound in Blood,PC,2009.0,Shooter,Ubisoft,0.0,0.03,0.0,0.0,0.03,78.0,39.0,8.0,283.0,M,,,,,8.0
Apache: Air Assault,PC,2010.0,Simulation,Just Flight,0.0,0.03,0.0,0.0,0.03,64.0,7.0,7.5,18.0,T,,,,,7.5
Driv3r,GBA,2005.0,Racing,Atari,0.02,0.01,0.0,0.0,0.03,,,5.4,5.0,M,,,,,5.4
Red Faction: Guerrilla,PC,2009.0,Shooter,THQ,0.0,0.03,0.0,0.01,0.03,82.0,29.0,7.5,309.0,M,,,,,7.5
Prince of Persia: The Forgotten Sands,PC,2010.0,Action,Ubisoft,0.0,0.03,0.0,0.0,0.03,75.0,16.0,6.6,220.0,T,,,,,6.6
Astonishia Story,PSP,2006.0,Role-Playing,Ubisoft,0.03,0.0,0.0,0.0,0.03,48.0,35.0,4.9,18.0,E10+,,,,,4.9
The Sims 2: Glamour Life Stuff,PC,2006.0,Simulation,Electronic Arts,0.0,0.03,0.0,0.01,0.03,,,6.7,7.0,T,,,,,6.7
Agatha Christies The ABC Murders,PS4,2016.0,Adventure,Microids,0.02,0.01,0.0,0.01,0.03,67.0,17.0,6.5,13.0,T,,,,,6.5
RACE On,PC,2009.0,Racing,bitComposer Games,0.0,0.03,0.0,0.01,0.03,73.0,14.0,8.2,20.0,E,,,,,8.2
The Binding of Isaac,PC,2012.0,Action,Unknown,0.0,0.03,0.0,0.0,0.03,84.0,30.0,8.3,1015.0,,Action;Adventure;Indie;RPG,45150.0,0.9574086378737542,9.6,9.1
Tork: Prehistoric Punk,X,2005.0,Platform,Microsoft Game Studios,0.02,0.01,0.0,0.0,0.03,62.0,21.0,6.2,6.0,E,,,,,6.2
Trials Fusion,PC,2014.0,Racing,Ubisoft,0.0,0.03,0.0,0.0,0.03,80.0,12.0,6.8,97.0,E10+,,,,,6.8
SuperCar Challenge,PS3,2009.0,Racing,System 3 Arcade Software,0.0,0.03,0.0,0.01,0.03,65.0,23.0,7.8,11.0,,,,,,7.8
Overlord II,PC,2009.0,Action,Codemasters,0.0,0.03,0.0,0.0,0.03,79.0,32.0,8.1,159.0,T,RPG,2422.0,0.8736581337737407,8.7,8.5
Breath of Fire III,PSP,2005.0,Role-Playing,Capcom,0.0,0.02,0.0,0.01,0.03,,,9.7,7.0,T,,,,,9.7
Jikandia: The Timeless Land,PSP,2010.0,Role-Playing,Idea Factory,0.03,0.0,0.0,0.0,0.03,60.0,5.0,7.2,5.0,T,,,,,7.2
Toy Shop,DS,2008.0,Simulation,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,31.0,7.0,5.4,11.0,E,,,,,5.4
Rome: Total War - Gold Edition,PC,2006.0,Strategy,Sega,0.0,0.03,0.0,0.01,0.03,,,8.6,20.0,T,,,,,8.6
Rugby World Cup 2015,X360,2015.0,Sports,Ubisoft,0.0,0.03,0.0,0.0,0.03,,,8.0,5.0,E,Sports,30.0,0.3,3.0,4.7
Sorcery Saga: The Curse of the Great Curry God,PSV,2013.0,Role-Playing,Rising Star Games,0.0,0.0,0.03,0.0,0.03,65.0,17.0,7.3,44.0,T,,,,,7.3
Cabelas Big Game Hunter: Pro Hunts,PS3,2014.0,Shooter,Activision,0.03,0.0,0.0,0.01,0.03,,,5.9,8.0,T,,,,,5.9
Mighty No. 9,XOne,2016.0,Platform,Deep Silver,0.03,0.0,0.0,0.0,0.03,55.0,13.0,4.2,94.0,E10+,Action,2756.0,0.4960087082728592,5.0,4.7
Dance Factory,PS2,2006.0,Action,Codemasters,0.02,0.01,0.0,0.0,0.03,56.0,22.0,5.8,8.0,E,,,,,5.8
Combat Mission: Shock Force,PC,2007.0,Strategy,Paradox Interactive,0.0,0.03,0.0,0.0,0.03,62.0,15.0,3.3,86.0,T,,,,,3.3
The Legend of Heroes III: Song of the Ocean,PSP,2006.0,Role-Playing,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03,58.0,17.0,6.1,7.0,E10+,,,,,6.1
Top Gun: Hard Lock,PS3,2012.0,Action,505 Games,0.0,0.02,0.0,0.01,0.03,,,7.8,11.0,T,,,,,7.8
F1 2002,GC,2002.0,Racing,Electronic Arts,0.02,0.01,0.0,0.0,0.03,72.0,7.0,7.8,4.0,E,,,,,7.8
Men of War,PC,2009.0,Strategy,505 Games,0.01,0.02,0.0,0.0,0.03,80.0,22.0,8.1,137.0,M,,,,,8.1
Guitar Hero: World Tour,PC,2009.0,Misc,Aspyr,0.0,0.03,0.0,0.01,0.03,,,7.8,9.0,T,,,,,7.8
Transformers: Devastation,PC,2015.0,Action,Activision,0.0,0.03,0.0,0.0,0.03,74.0,9.0,7.6,56.0,T,,,,,7.6
Alter Ego,PC,1985.0,Simulation,Activision,0.0,0.03,0.0,0.01,0.03,59.0,9.0,5.8,19.0,T,Adventure,198.0,0.702020202020202,7.0,6.6
Alter Ego,PC,1985.0,Simulation,Activision,0.0,0.03,0.0,0.01,0.03,59.0,9.0,5.8,19.0,T,Adventure;Casual;Indie;RPG;Simulation,25.0,0.68,6.8,6.3
Zero Escape: Virtues Last Reward,3DS,2012.0,Adventure,Rising Star Games,0.03,0.0,0.0,0.0,0.03,88.0,15.0,8.8,188.0,M,,,,,8.8
Darkstalkers Resurrection,PS3,2013.0,Fighting,Capcom,0.0,0.0,0.03,0.0,0.03,80.0,33.0,7.3,27.0,T,,,,,7.3
Neverwinter Nights,PC,2002.0,Role-Playing,Atari,0.0,0.03,0.0,0.0,0.03,91.0,34.0,8.2,493.0,T,,,,,8.2
Crazy Machines,DS,2008.0,Puzzle,DTP Entertainment,0.0,0.03,0.0,0.0,0.03,,,,,,Casual;Strategy,122.0,0.8032786885245902,8.0,8.0
Digimon World 4,X,2005.0,Role-Playing,Atari,0.02,0.01,0.0,0.0,0.03,54.0,5.0,8.8,4.0,E,,,,,8.8
Guilty Gear XX Accent Core Plus,Wii,2009.0,Fighting,PQube,0.01,0.02,0.0,0.0,0.03,76.0,10.0,7.3,9.0,T,,,,,7.3
Aegis of Earth: Protonovus Assault,PS4,2016.0,Action,PQube,0.02,0.0,0.0,0.01,0.03,57.0,11.0,7.8,9.0,T,Strategy,28.0,0.6071428571428571,6.1,6.8
Galleon: Islands of Mystery,X,2004.0,Action,SCi,0.02,0.01,0.0,0.0,0.03,67.0,40.0,7.0,10.0,T,,,,,7.0
Sunny Garcia Surfing,PS2,2001.0,Sports,Ubisoft,0.02,0.01,0.0,0.0,0.03,61.0,11.0,7.9,7.0,E,,,,,7.9
Lock On: Modern Air Combat,PC,2003.0,Simulation,Ubisoft,0.0,0.03,0.0,0.01,0.03,76.0,20.0,7.5,549.0,E,,,,,7.5
MotorHead,PS,1998.0,Racing,Gremlin Interactive Ltd,0.02,0.01,0.0,0.0,0.03,,,,,,Racing,21.0,0.19047619047619047,1.9,1.9
Shaun White Skateboarding,PC,2010.0,Sports,Ubisoft,0.0,0.03,0.0,0.01,0.03,,,7.3,6.0,T,,,,,7.3
Rugby League Live 3,X360,2015.0,Action,Tru Blu Entertainment,0.0,0.03,0.0,0.0,0.03,,,7.0,4.0,E,Sports,106.0,0.7358490566037735,7.4,7.3
Ratatouille,PC,2007.0,Action,THQ,0.01,0.01,0.0,0.0,0.03,,,7.9,9.0,E,,,,,7.9
Rabbids Land,WiiU,2012.0,Misc,Ubisoft,0.01,0.01,0.0,0.0,0.03,52.0,26.0,5.2,29.0,E10+,,,,,5.2
Take On Helicopters,PC,2011.0,Simulation,Unknown,0.0,0.02,0.0,0.01,0.03,70.0,10.0,6.7,28.0,T,Simulation,600.0,0.5666666666666667,5.7,6.0
Homeworld 2,PC,2003.0,Strategy,Vivendi Games,0.0,0.03,0.0,0.0,0.03,83.0,31.0,8.3,128.0,T,,,,,8.3
Young Justice: Legacy,3DS,2013.0,Action,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03,,,7.1,7.0,E10+,,,,,7.1
Rayman 3: Hoodlum Havoc,PC,2003.0,Platform,Ubisoft,0.0,0.03,0.0,0.0,0.03,74.0,8.0,8.3,70.0,E,,,,,8.3
S.L.A.I.: Steel Lancer Arena International,PS2,2005.0,Simulation,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.03,66.0,16.0,7.8,10.0,T,,,,,7.8
Nacho Libre,DS,2006.0,Action,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,56.0,6.0,5.8,6.0,E10+,,,,,5.8
Graffiti Kingdom,PS2,2004.0,Role-Playing,505 Games,0.01,0.01,0.0,0.0,0.03,71.0,27.0,7.1,12.0,E,,,,,7.1
Paragon,PS4,2016.0,Action,Epic Games,0.02,0.0,0.0,0.01,0.03,,,6.2,99.0,,,,,,6.2
Klonoa 2: Dream Champ Tournament,GBA,2002.0,Platform,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,78.0,20.0,9.3,6.0,E,,,,,9.3
N+,PSP,2007.0,Platform,Atari,0.03,0.0,0.0,0.0,0.03,79.0,21.0,7.8,18.0,E,,,,,7.8
Handball 16,PS3,2015.0,Sports,Bigben Interactive,0.0,0.03,0.0,0.0,0.03,,,,,E,Sports,74.0,0.5,5.0,5.0
Bus Simulator 16,PC,2016.0,Simulation,Astragon,0.0,0.03,0.0,0.0,0.03,46.0,8.0,6.3,19.0,,Simulation,2304.0,0.6141493055555556,6.1,6.2
Knights of Honor,PC,2004.0,Strategy,Sunflowers,0.0,0.02,0.0,0.01,0.03,77.0,26.0,9.1,90.0,E10+,Strategy,1107.0,0.919602529358627,9.2,9.2
Touhou Genso Rondo: Bullet Ballet,PS4,2016.0,Shooter,Nippon Ichi Software,0.02,0.0,0.0,0.01,0.03,55.0,19.0,4.7,34.0,E10+,,,,,4.7
